weather_datetime_utc,forecast_date,province_name,weather_code,weather_desc,temperature_min,temperature_max,temperature_avg,humidity_min,humidity_max,humidity_avg,wind_direction,wind_speed,weather_risk_label,weather_risk_score,source
2026-05-03 13:00:00,2026-05-03,Nusa Tenggara Timur,Cerah,Cerah,27.0,27.0,27.0,81.0,81.0,81.0,E,27.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Nusa Tenggara Timur,Cerah,Cerah,26.0,26.0,26.0,82.0,82.0,82.0,E,11.4,Low,0,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Nusa Tenggara Timur,Cerah,Cerah,25.0,25.0,25.0,83.0,83.0,83.0,E,9.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Nusa Tenggara Timur,Cerah,Cerah,26.0,26.0,26.0,78.0,78.0,78.0,E,10.8,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Papua,2,Cerah Berawan,30.0,30.0,30.0,72.0,72.0,72.0,NE,12.4,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Papua,2,Cerah Berawan,27.0,27.0,27.0,84.0,84.0,84.0,NE,7.2,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Papua,2,Cerah Berawan,25.0,25.0,25.0,92.0,92.0,92.0,W,2.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Papua,3,Berawan,24.0,24.0,24.0,97.0,97.0,97.0,S,3.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Papua,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,SE,1.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Papua,2,Cerah Berawan,24.0,24.0,24.0,98.0,98.0,98.0,SE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Papua,3,Berawan,26.0,26.0,26.0,84.0,84.0,84.0,S,5.8,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Papua Barat,1,Cerah,29.0,29.0,29.0,73.0,73.0,73.0,NW,8.2,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Papua Barat,3,Berawan,28.0,28.0,28.0,82.0,82.0,82.0,W,4.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Papua Barat,3,Berawan,26.0,26.0,26.0,91.0,91.0,91.0,E,6.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Papua Barat,3,Berawan,25.0,25.0,25.0,90.0,90.0,90.0,SW,2.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Papua Barat,3,Berawan,25.0,25.0,25.0,91.0,91.0,91.0,W,4.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Papua Barat,3,Berawan,25.0,25.0,25.0,91.0,91.0,91.0,SW,3.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Papua Barat,3,Berawan,26.0,26.0,26.0,91.0,91.0,91.0,N,1.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Papua Barat Daya,1,Cerah,31.0,31.0,31.0,68.0,68.0,68.0,NW,8.0,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Papua Barat Daya,61,Hujan Ringan,29.0,29.0,29.0,78.0,78.0,78.0,S,2.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Papua Barat Daya,3,Berawan,26.0,26.0,26.0,92.0,92.0,92.0,NE,2.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Papua Barat Daya,10,Udara Kabur,25.0,25.0,25.0,95.0,95.0,95.0,SE,1.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Papua Barat Daya,10,Udara Kabur,25.0,25.0,25.0,96.0,96.0,96.0,NE,3.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Papua Barat Daya,10,Udara Kabur,24.0,24.0,24.0,96.0,96.0,96.0,NE,1.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Papua Barat Daya,3,Berawan,26.0,26.0,26.0,90.0,90.0,90.0,N,2.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Papua Pegunungan,1,Cerah,28.0,28.0,28.0,63.0,63.0,63.0,N,6.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Papua Pegunungan,3,Berawan,25.0,25.0,25.0,85.0,85.0,85.0,S,1.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Papua Pegunungan,3,Berawan,22.0,22.0,22.0,94.0,94.0,94.0,N,4.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Papua Pegunungan,2,Cerah Berawan,21.0,21.0,21.0,98.0,98.0,98.0,NW,3.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Papua Pegunungan,2,Cerah Berawan,20.0,20.0,20.0,99.0,99.0,99.0,S,0.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Papua Pegunungan,1,Cerah,20.0,20.0,20.0,96.0,96.0,96.0,SW,0.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Papua Pegunungan,3,Berawan,23.0,23.0,23.0,88.0,88.0,88.0,NE,3.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Papua Selatan,61,Hujan Ringan,28.0,28.0,28.0,85.0,85.0,85.0,W,2.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Papua Selatan,61,Hujan Ringan,26.0,26.0,26.0,96.0,96.0,96.0,E,4.4,Medium,2,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Papua Selatan,61,Hujan Ringan,25.0,25.0,25.0,97.0,97.0,97.0,N,6.7,Medium,2,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Papua Selatan,2,Cerah Berawan,24.0,24.0,24.0,99.0,99.0,99.0,E,8.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Papua Selatan,61,Hujan Ringan,24.0,24.0,24.0,98.0,98.0,98.0,E,5.3,Medium,2,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Papua Selatan,2,Cerah Berawan,24.0,24.0,24.0,98.0,98.0,98.0,E,11.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Papua Selatan,2,Cerah Berawan,25.0,25.0,25.0,94.0,94.0,94.0,E,8.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Papua Tengah,61,Hujan Ringan,25.0,25.0,25.0,90.0,90.0,90.0,W,0.7,Medium,2,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Papua Tengah,2,Cerah Berawan,24.0,24.0,24.0,96.0,96.0,96.0,N,1.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Papua Tengah,2,Cerah Berawan,23.0,23.0,23.0,90.0,90.0,90.0,NE,2.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Papua Tengah,1,Cerah,23.0,23.0,23.0,88.0,88.0,88.0,N,1.7,Low,0,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Papua Tengah,1,Cerah,23.0,23.0,23.0,84.0,84.0,84.0,NE,1.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Papua Tengah,2,Cerah Berawan,23.0,23.0,23.0,86.0,86.0,86.0,S,0.9,Low,0,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Papua Tengah,2,Cerah Berawan,24.0,24.0,24.0,94.0,94.0,94.0,E,3.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Riau,2,Cerah Berawan,31.0,31.0,31.0,69.0,69.0,69.0,N,10.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Riau,2,Cerah Berawan,30.0,30.0,30.0,76.0,76.0,76.0,N,2.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Riau,2,Cerah Berawan,28.0,28.0,28.0,87.0,87.0,87.0,SW,2.7,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Riau,61,Hujan Ringan,26.0,26.0,26.0,96.0,96.0,96.0,S,5.1,Medium,2,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Riau,3,Berawan,24.0,24.0,24.0,99.0,99.0,99.0,S,3.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Riau,3,Berawan,24.0,24.0,24.0,99.0,99.0,99.0,E,1.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Riau,3,Berawan,24.0,24.0,24.0,99.0,99.0,99.0,NE,0.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sulawesi Barat,3,Berawan,30.0,30.0,30.0,78.0,78.0,78.0,N,5.4,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sulawesi Barat,3,Berawan,29.0,29.0,29.0,81.0,81.0,81.0,S,3.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sulawesi Barat,3,Berawan,26.0,26.0,26.0,87.0,87.0,87.0,NE,7.4,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sulawesi Barat,3,Berawan,26.0,26.0,26.0,89.0,89.0,89.0,NE,6.9,Low,0,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sulawesi Barat,3,Berawan,25.0,25.0,25.0,90.0,90.0,90.0,N,4.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sulawesi Barat,3,Berawan,25.0,25.0,25.0,89.0,89.0,89.0,N,6.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sulawesi Barat,2,Cerah Berawan,26.0,26.0,26.0,87.0,87.0,87.0,E,6.0,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sulawesi Selatan,61,Hujan Ringan,27.0,27.0,27.0,83.0,83.0,83.0,SE,1.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sulawesi Selatan,3,Berawan,27.0,27.0,27.0,86.0,86.0,86.0,NE,1.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sulawesi Selatan,3,Berawan,26.0,26.0,26.0,92.0,92.0,92.0,NE,4.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sulawesi Selatan,3,Berawan,25.0,25.0,25.0,96.0,96.0,96.0,NE,3.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sulawesi Selatan,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,E,5.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sulawesi Selatan,3,Berawan,24.0,24.0,24.0,95.0,95.0,95.0,E,6.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sulawesi Selatan,3,Berawan,24.0,24.0,24.0,88.0,88.0,88.0,E,3.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sulawesi Tengah,61,Hujan Ringan,27.0,27.0,27.0,71.0,71.0,71.0,NW,8.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sulawesi Tengah,2,Cerah Berawan,24.0,24.0,24.0,87.0,87.0,87.0,W,0.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sulawesi Tengah,3,Berawan,22.0,22.0,22.0,97.0,97.0,97.0,E,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sulawesi Tengah,3,Berawan,21.0,21.0,21.0,98.0,98.0,98.0,E,2.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sulawesi Tengah,3,Berawan,21.0,21.0,21.0,98.0,98.0,98.0,SE,4.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sulawesi Tengah,3,Berawan,20.0,20.0,20.0,97.0,97.0,97.0,NE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sulawesi Tengah,3,Berawan,22.0,22.0,22.0,96.0,96.0,96.0,NE,2.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sulawesi Tenggara,3,Berawan,31.0,31.0,31.0,65.0,65.0,65.0,E,9.0,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sulawesi Tenggara,1,Cerah,28.0,28.0,28.0,74.0,74.0,74.0,E,8.2,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sulawesi Tenggara,3,Berawan,26.0,26.0,26.0,84.0,84.0,84.0,NE,8.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sulawesi Tenggara,3,Berawan,25.0,25.0,25.0,88.0,88.0,88.0,NE,7.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sulawesi Tenggara,3,Berawan,25.0,25.0,25.0,88.0,88.0,88.0,NE,3.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sulawesi Tenggara,2,Cerah Berawan,25.0,25.0,25.0,90.0,90.0,90.0,NE,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sulawesi Tenggara,3,Berawan,26.0,26.0,26.0,86.0,86.0,86.0,N,4.9,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sulawesi Utara,1,Cerah,29.0,29.0,29.0,73.0,73.0,73.0,SE,1.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sulawesi Utara,2,Cerah Berawan,28.0,28.0,28.0,79.0,79.0,79.0,SE,3.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sulawesi Utara,1,Cerah,26.0,26.0,26.0,89.0,89.0,89.0,S,2.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sulawesi Utara,1,Cerah,25.0,25.0,25.0,91.0,91.0,91.0,S,4.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sulawesi Utara,1,Cerah,24.0,24.0,24.0,91.0,91.0,91.0,SW,2.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sulawesi Utara,1,Cerah,24.0,24.0,24.0,90.0,90.0,90.0,S,5.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sulawesi Utara,2,Cerah Berawan,26.0,26.0,26.0,90.0,90.0,90.0,S,8.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sumatera Barat,61,Hujan Ringan,25.0,25.0,25.0,79.0,79.0,79.0,S,5.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sumatera Barat,61,Hujan Ringan,24.0,24.0,24.0,81.0,81.0,81.0,W,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sumatera Barat,61,Hujan Ringan,22.0,22.0,22.0,94.0,94.0,94.0,E,2.1,Medium,2,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sumatera Barat,3,Berawan,21.0,21.0,21.0,92.0,92.0,92.0,SE,0.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sumatera Barat,3,Berawan,20.0,20.0,20.0,93.0,93.0,93.0,SW,0.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sumatera Barat,3,Berawan,19.0,19.0,19.0,94.0,94.0,94.0,S,0.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sumatera Barat,3,Berawan,19.0,19.0,19.0,96.0,96.0,96.0,W,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sumatera Selatan,3,Berawan,28.0,28.0,28.0,83.0,83.0,83.0,NE,2.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sumatera Selatan,61,Hujan Ringan,27.0,27.0,27.0,86.0,86.0,86.0,W,3.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sumatera Selatan,61,Hujan Ringan,25.0,25.0,25.0,95.0,95.0,95.0,NW,5.8,Medium,2,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sumatera Selatan,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,NW,7.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sumatera Selatan,3,Berawan,23.0,23.0,23.0,99.0,99.0,99.0,NE,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sumatera Selatan,3,Berawan,22.0,22.0,22.0,98.0,98.0,98.0,SE,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sumatera Selatan,3,Berawan,22.0,22.0,22.0,96.0,96.0,96.0,S,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Sumatera Utara,3,Berawan,32.0,32.0,32.0,64.0,64.0,64.0,NE,4.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Sumatera Utara,61,Hujan Ringan,30.0,30.0,30.0,71.0,71.0,71.0,N,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Sumatera Utara,61,Hujan Ringan,25.0,25.0,25.0,97.0,97.0,97.0,S,11.2,Medium,2,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Sumatera Utara,3,Berawan,23.0,23.0,23.0,97.0,97.0,97.0,SE,1.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Sumatera Utara,3,Berawan,23.0,23.0,23.0,99.0,99.0,99.0,SW,2.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Sumatera Utara,3,Berawan,23.0,23.0,23.0,99.0,99.0,99.0,S,3.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Sumatera Utara,3,Berawan,23.0,23.0,23.0,99.0,99.0,99.0,S,3.1,Medium,1,BMKG Public Weather Forecast API
2026-05-04 01:00:00,2026-05-04,Aceh,2,Cerah Berawan,28.0,28.0,28.0,73.0,73.0,73.0,NE,1.4,Low,0,BMKG Public Weather Forecast API
2026-05-04 04:00:00,2026-05-04,Aceh,61,Hujan Ringan,29.0,29.0,29.0,74.0,74.0,74.0,S,9.9,Medium,1,BMKG Public Weather Forecast API
2026-05-04 07:00:00,2026-05-04,Aceh,2,Cerah Berawan,28.0,28.0,28.0,80.0,80.0,80.0,E,4.6,Low,0,BMKG Public Weather Forecast API
2026-05-04 10:00:00,2026-05-04,Aceh,2,Cerah Berawan,28.0,28.0,28.0,77.0,77.0,77.0,E,5.7,Low,0,BMKG Public Weather Forecast API
2026-05-04 13:00:00,2026-05-04,Aceh,2,Cerah Berawan,26.0,26.0,26.0,85.0,85.0,85.0,E,6.0,Low,0,BMKG Public Weather Forecast API
2026-05-04 16:00:00,2026-05-04,Aceh,2,Cerah Berawan,25.0,25.0,25.0,88.0,88.0,88.0,SE,3.8,Low,0,BMKG Public Weather Forecast API
2026-05-04 19:00:00,2026-05-04,Aceh,3,Berawan,25.0,25.0,25.0,89.0,89.0,89.0,SE,4.0,Low,0,BMKG Public Weather Forecast API
2026-05-04 22:00:00,2026-05-04,Aceh,3,Berawan,25.0,25.0,25.0,90.0,90.0,90.0,S,5.1,Medium,1,BMKG Public Weather Forecast API
2026-05-04 01:00:00,2026-05-04,Bali,2,Cerah Berawan,29.0,29.0,29.0,75.0,75.0,75.0,E,27.8,Medium,1,BMKG Public Weather Forecast API
2026-05-04 04:00:00,2026-05-04,Bali,Cerah,Cerah,32.0,32.0,32.0,70.0,70.0,70.0,E,27.8,Medium,1,BMKG Public Weather Forecast API
2026-05-04 07:00:00,2026-05-04,Bali,Cerah,Cerah,30.0,30.0,30.0,74.0,74.0,74.0,E,37.1,Medium,1,BMKG Public Weather Forecast API
2026-05-04 10:00:00,2026-05-04,Bali,1,Cerah,28.0,28.0,28.0,82.0,82.0,82.0,E,37.0,Medium,1,BMKG Public Weather Forecast API
2026-05-04 13:00:00,2026-05-04,Bali,1,Cerah,28.0,28.0,28.0,87.0,87.0,87.0,E,27.8,Medium,1,BMKG Public Weather Forecast API
2026-05-04 16:00:00,2026-05-04,Bali,1,Cerah,28.0,28.0,28.0,87.0,87.0,87.0,E,27.8,Medium,1,BMKG Public Weather Forecast API
2026-05-04 19:00:00,2026-05-04,Bali,3,Berawan,26.0,26.0,26.0,91.0,91.0,91.0,E,27.8,Medium,2,BMKG Public Weather Forecast API
2026-05-04 22:00:00,2026-05-04,Bali,1,Cerah,25.0,25.0,25.0,91.0,91.0,91.0,E,27.8,Medium,2,BMKG Public Weather Forecast API
2026-05-04 01:00:00,2026-05-04,Banten,3,Berawan,30.0,30.0,30.0,82.0,82.0,82.0,NE,10.2,Low,0,BMKG Public Weather Forecast API
2026-05-04 04:00:00,2026-05-04,Banten,3,Berawan,33.0,33.0,33.0,71.0,71.0,71.0,NE,11.4,Low,0,BMKG Public Weather Forecast API
2026-05-04 07:00:00,2026-05-04,Banten,61,Hujan Ringan,30.0,30.0,30.0,81.0,81.0,81.0,E,8.5,Medium,1,BMKG Public Weather Forecast API
2026-05-04 10:00:00,2026-05-04,Banten,3,Berawan,27.0,27.0,27.0,91.0,91.0,91.0,NE,3.2,Medium,1,BMKG Public Weather Forecast API
2026-05-04 13:00:00,2026-05-04,Banten,3,Berawan,26.0,26.0,26.0,95.0,95.0,95.0,SE,3.6,Medium,1,BMKG Public Weather Forecast API
2026-05-04 16:00:00,2026-05-04,Banten,61,Hujan Ringan,24.0,24.0,24.0,97.0,97.0,97.0,SW,2.5,Medium,2,BMKG Public Weather Forecast API
2026-05-04 19:00:00,2026-05-04,Banten,61,Hujan Ringan,24.0,24.0,24.0,98.0,98.0,98.0,SE,3.9,Medium,2,BMKG Public Weather Forecast API
2026-05-04 22:00:00,2026-05-04,Banten,3,Berawan,26.0,26.0,26.0,98.0,98.0,98.0,SE,5.6,Medium,1,BMKG Public Weather Forecast API
2026-05-04 01:00:00,2026-05-04,Bengkulu,3,Berawan,27.0,27.0,27.0,85.0,85.0,85.0,W,2.5,Low,0,BMKG Public Weather Forecast API
2026-05-04 04:00:00,2026-05-04,Bengkulu,2,Cerah Berawan,30.0,30.0,30.0,71.0,71.0,71.0,SW,9.8,Low,0,BMKG Public Weather Forecast API
2026-05-04 07:00:00,2026-05-04,Bengkulu,61,Hujan Ringan,28.0,28.0,28.0,82.0,82.0,82.0,NW,3.7,Medium,1,BMKG Public Weather Forecast API
2026-05-04 10:00:00,2026-05-04,Bengkulu,61,Hujan Ringan,26.0,26.0,26.0,93.0,93.0,93.0,NE,1.7,Medium,2,BMKG Public Weather Forecast API
2026-05-04 13:00:00,2026-05-04,Bengkulu,3,Berawan,25.0,25.0,25.0,95.0,95.0,95.0,NE,0.0,Medium,1,BMKG Public Weather Forecast API
2026-05-04 16:00:00,2026-05-04,Bengkulu,3,Berawan,24.0,24.0,24.0,96.0,96.0,96.0,E,1.8,Medium,1,BMKG Public Weather Forecast API
2026-05-04 19:00:00,2026-05-04,Bengkulu,3,Berawan,24.0,24.0,24.0,94.0,94.0,94.0,NE,3.1,Medium,1,BMKG Public Weather Forecast API
2026-05-04 22:00:00,2026-05-04,Bengkulu,3,Berawan,23.0,23.0,23.0,94.0,94.0,94.0,NE,4.4,Medium,1,BMKG Public Weather Forecast API
2026-05-04 01:00:00,2026-05-04,DI Yogyakarta,3,Berawan,28.0,28.0,28.0,76.0,76.0,76.0,SE,2.9,Low,0,BMKG Public Weather Forecast API
2026-05-04 04:00:00,2026-05-04,DI Yogyakarta,3,Berawan,31.0,31.0,31.0,69.0,69.0,69.0,SE,3.8,Low,0,BMKG Public Weather Forecast API
2026-05-04 07:00:00,2026-05-04,DI Yogyakarta,61,Hujan Ringan,26.0,26.0,26.0,85.0,85.0,85.0,SW,2.1,Medium,1,BMKG Public Weather Forecast API
2026-05-04 10:00:00,2026-05-04,DI Yogyakarta,61,Hujan Ringan,25.0,25.0,25.0,90.0,90.0,90.0,NE,2.3,Medium,2,BMKG Public Weather Forecast API
2026-05-04 13:00:00,2026-05-04,DI Yogyakarta,3,Berawan,25.0,25.0,25.0,94.0,94.0,94.0,NW,1.0,Medium,1,BMKG Public Weather Forecast API
2026-05-04 16:00:00,2026-05-04,DI Yogyakarta,3,Berawan,24.0,24.0,24.0,95.0,95.0,95.0,E,4.5,Medium,1,BMKG Public Weather Forecast API
2026-05-04 19:00:00,2026-05-04,DI Yogyakarta,3,Berawan,24.0,24.0,24.0,94.0,94.0,94.0,E,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-04 22:00:00,2026-05-04,DI Yogyakarta,3,Berawan,23.0,23.0,23.0,94.0,94.0,94.0,NE,1.9,Medium,1,BMKG Public Weather Forecast API
2026-05-04 01:00:00,2026-05-04,DKI Jakarta,3,Berawan,28.0,28.0,28.0,81.0,81.0,81.0,NE,7.6,Low,0,BMKG Public Weather Forecast API
2026-05-04 04:00:00,2026-05-04,DKI Jakarta,61,Hujan Ringan,30.0,30.0,30.0,73.0,73.0,73.0,NE,12.0,Medium,1,BMKG Public Weather Forecast API
2026-05-04 07:00:00,2026-05-04,DKI Jakarta,61,Hujan Ringan,29.0,29.0,29.0,77.0,77.0,77.0,E,6.8,Medium,1,BMKG Public Weather Forecast API
2026-05-04 10:00:00,2026-05-04,DKI Jakarta,3,Berawan,27.0,27.0,27.0,85.0,85.0,85.0,SW,1.5,Low,0,BMKG Public Weather Forecast API
2026-05-04 13:00:00,2026-05-04,DKI Jakarta,3,Berawan,27.0,27.0,27.0,89.0,89.0,89.0,E,4.4,Low,0,BMKG Public Weather Forecast API
2026-05-04 16:00:00,2026-05-04,DKI Jakarta,3,Berawan,26.0,26.0,26.0,90.0,90.0,90.0,S,3.3,Medium,1,BMKG Public Weather Forecast API
2026-05-04 19:00:00,2026-05-04,DKI Jakarta,61,Hujan Ringan,24.0,24.0,24.0,96.0,96.0,96.0,SE,4.0,Medium,2,BMKG Public Weather Forecast API
2026-05-04 22:00:00,2026-05-04,DKI Jakarta,3,Berawan,24.0,24.0,24.0,96.0,96.0,96.0,NE,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-04 01:00:00,2026-05-04,Gorontalo,1,Cerah,29.0,29.0,29.0,70.0,70.0,70.0,S,11.7,Low,0,BMKG Public Weather Forecast API
